id;check;state;time
1140;1175;2;23:38:37
1141;1176;0;13:07:37
1142;1176;2;14:47:58
1143;1177;0;01:53:51
1144;1177;2;05:34:49
1145;1178;0;00:05:23
1146;1178;2;13:13:14
1147;1184;0;01:50:11
1148;1184;1;16:51:21
1149;1185;0;06:01:46
1150;1185;2;17:56:06
1151;1191;0;14:13:18
1152;1191;2;14:31:11
1153;1194;0;15:05:51
1154;1194;2;20:11:31
1155;1198;0;18:43:08
1156;1198;1;20:17:35
1157;1200;0;09:01:12
1158;1200;2;22:02:33
1159;1201;0;01:51:05
1160;1201;1;05:36:09
1161;1203;0;18:14:24
1162;1203;2;22:21:47
1163;1204;0;06:49:32
1164;1204;1;23:44:52
1165;1205;0;06:41:59
1166;1205;1;06:51:29
1167;1207;0;09:23:09
1168;1207;2;11:31:40
1169;1213;0;02:03:01
1170;1213;2;02:07:52
1171;1214;0;04:52:27
1172;1214;1;13:20:57
1173;1216;0;15:39:51
1174;1216;1;16:00:59
1175;1217;0;11:38:22
1176;1217;2;21:46:40
1177;1218;0;01:58:44
1178;1218;1;10:49:34
1179;1219;0;06:26:24
1180;1219;2;08:33:13
1181;1221;0;09:55:20
1182;1221;2;23:05:37
1183;1222;0;19:24:54
1184;1222;2;23:54:34
1185;1224;0;13:39:54
1186;1224;2;21:10:25
1187;1225;0;04:45:05
1188;1225;2;13:27:20
1189;1227;0;22:23:04
1190;1227;2;23:26:33
1191;1230;0;02:22:00
1192;1230;2;07:17:55
1193;1232;0;13:37:02
1194;1232;2;22:09:29
1195;1233;0;14:07:24
1196;1233;2;18:29:30
1197;1236;0;06:24:10
1198;1236;2;21:49:32
1199;1241;0;08:24:16
1200;1241;1;10:56:13
1201;1243;0;09:42:14
1202;1243;1;21:59:15
1203;1245;0;15:45:05
1204;1245;1;17:59:55
1205;1247;0;22:13:34
1206;1247;2;22:21:46
1207;1249;0;15:19:07
1208;1249;2;22:16:09
1209;1250;0;06:18:09
1210;1250;2;09:19:29
1211;1254;0;05:31:15
1212;1254;2;15:06:55
1213;1256;0;18:03:05
1214;1256;2;23:37:26
1215;1262;0;06:40:32
1216;1262;1;07:05:26
1217;1263;0;22:59:48
1218;1263;1;23:16:20
1219;1267;0;13:58:53
1220;1267;2;20:03:09
1221;1268;0;17:37:26
1222;1268;2;18:38:26
1223;1269;0;05:56:19
1224;1269;2;10:21:36
1225;1271;0;13:58:44
1226;1271;1;21:50:40
1227;1273;0;05:41:18
1228;1273;1;08:24:48
1229;1274;0;06:02:20
1230;1274;2;10:43:19
1231;1276;0;14:23:14
1232;1276;1;17:32:44
1233;1280;0;01:02:08
1234;1280;1;20:48:33
1235;1281;0;09:36:56
1236;1281;2;11:02:25
1237;1282;0;09:35:12
1238;1282;1;12:42:40
1239;1283;0;06:47:07
1240;1283;2;13:37:02
1241;1285;0;01:39:08
1242;1285;1;19:59:15
1243;1286;0;00:57:03
1244;1286;1;19:33:08
1245;1287;0;12:07:11
1246;1287;2;15:00:19
1247;1289;0;04:01:33
1248;1289;2;13:09:06
1249;1293;0;04:02:01
1250;1293;2;04:08:01
1251;1294;0;06:10:34
1252;1294;2;11:52:42
1253;1300;0;01:36:49
1254;1300;1;08:37:00
1255;1302;0;00:18:26
1256;1302;1;02:33:34
1257;1305;0;02:08:30
1258;1305;1;06:01:25
1259;1306;0;19:49:52
1260;1306;2;23:29:16
1261;1307;0;17:42:32
1262;1307;2;18:54:14
1263;1308;0;15:44:50
1264;1308;1;22:28:34
1265;1309;0;07:10:19
1266;1309;2;15:37:01
1267;1310;0;15:38:14
1268;1310;2;17:49:46
1269;1314;0;12:39:16
1270;1314;2;22:39:52
1271;1315;0;17:05:31
1272;1315;1;18:27:32
1273;1324;0;00:40:09
1274;1324;1;19:55:27
1275;1325;0;03:10:13
1276;1325;1;20:37:32
1277;1326;0;07:33:48
1278;1326;2;22:02:41
1279;1329;0;11:34:06
1280;1329;1;13:27:03
1281;1332;0;08:02:14
1282;1332;2;20:39:00
1283;1333;0;05:19:51
1284;1333;2;20:35:40
1285;1334;0;22:19:46
1286;1334;2;23:52:18
1287;1339;0;13:18:54
1288;1339;1;16:35:44
1289;1342;0;16:17:00
1290;1342;1;21:59:25
1291;1343;0;01:21:50
1292;1343;1;19:02:26
1293;1345;0;09:44:35
1294;1345;1;11:32:24
1295;1348;0;04:15:43
1296;1348;2;20:39:49
1297;1350;0;07:54:58
1298;1350;2;12:04:27
1299;1351;0;07:14:45
1300;1351;1;09:15:43
1301;1353;0;10:37:26
1302;1353;2;15:04:42
1303;1355;0;07:50:54
1304;1355;2;08:40:37
1305;1357;0;22:27:39
1306;1357;1;22:47:46
1307;1358;0;14:53:02
1308;1358;2;16:34:05
1309;1359;0;16:13:13
1310;1359;2;21:10:48
1311;1365;0;22:13:10
1312;1365;2;23:31:40
1313;1366;0;13:37:38
1314;1366;1;19:58:20
1315;1371;0;06:41:17
1316;1371;2;18:06:12
1317;1372;0;19:43:53
1318;1372;2;23:28:14
1319;1373;0;21:10:04
1320;1373;1;23:40:51
1321;1374;0;16:36:15
1322;1374;2;23:44:16
1323;1376;0;00:57:44
1324;1376;1;14:08:37
1325;1378;0;02:27:32
1326;1378;2;05:50:49
1327;1379;0;18:21:27
1328;1379;2;21:16:34
1329;1381;0;03:55:39
1330;1381;2;11:28:20
1331;1384;0;04:11:17
1332;1384;1;04:38:38
1333;1389;0;21:14:42
1334;1389;1;23:03:45
1335;1391;0;02:46:14
1336;1391;2;21:50:01
1337;1393;0;13:26:19
1338;1393;1;22:07:19
1339;1396;0;17:40:20
1340;1396;2;18:00:24
1341;1398;0;19:04:34
1342;1398;2;19:38:30
1343;1400;0;21:35:16
1344;1400;1;23:34:15
1345;1402;0;11:57:35
1346;1402;1;13:59:11
1347;1403;0;05:27:43
1348;1403;1;16:39:45
1349;1405;0;06:09:04
1350;1405;2;16:38:36
1351;1409;0;11:03:20
1352;1409;2;15:44:21
1353;1413;0;08:26:43
1354;1413;2;14:34:30
1355;1414;0;01:09:00
1356;1414;2;19:20:39
1357;1416;0;22:06:31
1358;1416;2;22:15:58
1359;1419;0;16:16:25
1360;1419;2;16:18:59
1361;1422;0;00:21:24
1362;1422;1;03:15:48
1363;1423;0;03:05:55
1364;1423;1;20:43:58
1365;1427;0;18:25:37
1366;1427;1;20:29:16
1367;1428;0;20:57:08
1368;1428;2;21:42:39
1369;1430;0;17:04:14
1370;1430;2;22:03:10
1371;1431;0;18:49:28
1372;1431;2;21:51:08
1373;1436;0;21:09:03
1374;1436;2;22:43:51
1375;1437;0;20:14:39
1376;1437;2;21:35:05
1377;1441;0;08:41:58
1378;1441;2;17:23:41
1379;1442;0;15:10:06
1380;1442;1;17:21:28
1381;1445;0;03:58:58
1382;1445;1;14:36:28
1383;1446;0;10:34:32
1384;1446;2;11:10:50
1385;1447;0;01:13:57
1386;1447;1;23:19:53
1387;1448;0;09:47:25
1388;1448;2;10:58:56
1389;1450;0;10:53:40
1390;1450;2;22:37:48
1391;1452;0;14:07:13
1392;1452;2;21:08:31
1393;1460;0;16:41:31
1394;1460;1;22:55:48
1395;1461;0;11:46:23
1396;1461;1;22:39:58
1397;1464;0;14:06:42
1398;1464;1;15:00:16
1399;1468;0;08:36:13
1400;1468;2;09:59:53
1401;1469;0;20:31:02
1402;1469;1;20:36:02
1403;1470;0;04:39:41
1404;1470;1;21:59:32
1405;1471;0;08:22:58
1406;1471;2;12:08:47
1407;1472;0;06:40:06
1408;1472;2;15:46:36
1409;1476;0;15:35:56
1410;1476;1;18:10:16
1411;1477;0;08:41:36
1412;1477;1;11:22:41
1413;1479;0;01:47:53
1414;1479;2;02:29:03
1415;1481;0;21:38:40
1416;1481;2;21:51:47
1417;1484;0;17:37:01
1418;1484;2;17:48:13
1419;1485;0;09:29:43
1420;1485;2;21:36:05
1421;1486;0;03:59:40
1422;1486;2;19:02:17
1423;1488;0;00:03:07
1424;1488;2;18:46:45
1425;1489;0;16:27:36
1426;1489;1;18:45:28
1427;1492;0;05:02:27
1428;1492;1;17:00:20
1429;1493;0;04:59:29
1430;1493;2;12:30:30
1431;1497;0;02:41:27
1432;1497;1;04:51:55
1433;1498;0;15:57:44
1434;1498;1;22:02:32
1435;1499;0;05:15:56
1436;1499;1;13:28:01
1437;1500;0;07:02:03
1438;1500;1;23:51:42
1439;1501;0;08:35:16
1440;1501;1;22:46:26
1441;1504;0;21:23:27
1442;1504;1;23:05:38
1443;1505;0;08:07:33
1444;1505;1;21:18:32
1445;1507;0;13:40:35
1446;1507;2;20:31:47
1447;1508;0;01:06:22
1448;1508;2;10:07:47
1449;1513;0;00:11:47
1450;1513;2;03:12:24
1451;1515;0;11:34:32
1452;1515;1;23:50:18
1453;1516;0;21:25:22
1454;1516;2;21:27:51
1455;1519;0;11:13:27
1456;1519;2;22:54:22
1457;1522;0;04:15:58
1458;1522;2;19:48:16
1459;1527;0;09:15:06
1460;1527;2;14:14:18
1461;1530;0;06:08:17
1462;1530;1;22:27:43
1463;1531;0;12:49:53
1464;1531;2;14:46:42
1465;1532;0;19:42:41
1466;1532;1;22:46:58
1467;1533;0;22:57:59
1468;1533;1;23:36:12
1469;1535;0;00:45:29
1470;1535;1;10:25:42
1471;1536;0;14:13:11
1472;1536;1;23:44:38
1473;1537;0;00:27:14
1474;1537;1;20:32:54
1475;1538;0;08:55:37
1476;1538;1;16:41:47
1477;1540;0;10:37:33
1478;1540;1;16:08:13
1479;1542;0;02:28:56
1480;1542;2;14:43:48
1481;1543;0;00:23:22
1482;1543;1;10:02:06
1483;1545;0;12:31:35
1484;1545;2;19:30:26
1485;1548;0;15:06:39
1486;1548;2;20:41:40
1487;1550;0;12:10:59
1488;1550;2;19:16:12
1489;1552;0;22:41:30
1490;1552;2;23:06:17
1491;1554;0;02:07:14
1492;1554;2;21:01:10
1493;1555;0;18:23:46
1494;1555;1;22:25:44
1495;1557;0;15:37:21
1496;1557;2;20:00:30
1497;1558;0;10:54:16
1498;1558;1;21:47:24
1499;1559;0;17:50:54
1500;1559;2;18:24:47
1501;1560;0;06:42:17
1502;1560;2;19:08:39
1503;1563;0;22:41:59
1504;1563;2;22:42:38
1505;1565;0;10:36:19
1506;1565;2;15:36:05
1507;1567;0;15:43:09
1508;1567;2;20:27:52
1509;1569;0;21:09:36
1510;1569;1;22:13:57
1511;1570;0;11:26:38
1512;1570;2;19:32:33
1513;1572;0;19:57:55
1514;1572;1;21:34:51
1515;1574;0;18:41:19
1516;1574;1;21:30:38
1517;1577;0;02:32:18
1518;1577;2;23:42:49
1519;1585;0;07:46:50
1520;1585;1;17:20:41
1521;1586;0;01:24:39
1522;1586;1;20:02:03
1523;1589;0;20:10:16
1524;1589;1;22:13:36
1525;1590;0;23:16:03
1526;1590;1;23:45:23
1527;1592;0;14:51:32
1528;1592;1;21:50:27
1529;1594;0;07:17:27
1530;1594;1;21:50:57
1531;1596;0;12:08:34
1532;1596;2;23:43:40
1533;1597;0;17:52:03
1534;1597;2;22:16:25
1535;1598;0;11:14:21
1536;1598;1;19:06:51
1537;1599;0;13:35:14
1538;1599;1;19:54:47
1539;1601;0;07:55:44
1540;1601;2;13:19:42
1541;1607;0;03:55:34
1542;1607;1;05:10:36
1543;1611;0;05:44:21
1544;1611;1;07:59:34
1545;1614;0;16:46:35
1546;1614;2;22:55:23
1547;1615;0;04:46:09
1548;1615;2;16:09:16
1549;1616;0;01:25:16
1550;1616;2;20:41:53
1551;1617;0;15:16:43
1552;1617;2;21:44:16
1553;1620;0;19:52:39
1554;1620;2;22:33:10
1555;1624;0;05:06:15
1556;1624;2;23:36:20
1557;1625;0;12:18:28
1558;1625;1;16:02:00
1559;1626;0;19:12:56
1560;1626;2;22:36:44
1561;1630;0;06:37:02
1562;1630;1;18:13:34
1563;1631;0;09:10:28
1564;1631;2;16:43:07
1565;1632;0;18:58:39
1566;1632;1;19:38:39
1567;1633;0;03:53:26
1568;1633;2;04:45:04
1569;1634;0;15:36:28
1570;1634;2;22:09:20
1571;1637;0;12:08:32
1572;1637;2;18:24:06
1573;1639;0;18:53:46
1574;1639;2;19:20:15
1575;1641;0;03:37:12
1576;1641;1;23:51:41
1577;1644;0;22:14:21
1578;1644;2;22:45:46
1579;1648;0;12:56:41
1580;1648;2;22:11:58
1581;1650;0;20:30:47
1582;1650;1;23:00:34
1583;1653;0;03:36:02
1584;1653;2;04:14:07
1585;1657;0;09:42:15
1586;1657;1;13:19:45
1587;1658;0;01:22:03
1588;1658;1;06:20:39
1589;1660;0;04:56:38
1590;1660;2;14:14:33
1591;1661;0;07:01:48
1592;1661;2;19:00:04
1593;1662;0;14:29:36
1594;1662;2;18:41:08
1595;1664;0;07:53:54
1596;1664;1;20:55:34
1597;1666;0;20:28:10
1598;1666;2;22:17:56
1599;1668;0;18:00:31
1600;1668;1;18:14:00
1601;1669;0;23:10:12
1602;1669;1;23:22:55
1603;1670;0;18:44:33
1604;1670;1;20:44:39
1605;1672;0;09:33:43
1606;1672;1;11:14:34
1607;1673;0;19:33:29
1608;1673;2;20:51:37
1609;1675;0;12:05:52
1610;1675;2;20:36:47
1611;1676;0;19:10:10
1612;1676;2;23:56:29
1613;1677;0;13:28:09
1614;1677;2;19:41:34
1615;1678;0;20:03:41
1616;1678;1;22:06:47
1617;1679;0;15:35:07
1618;1679;2;19:07:47
1619;1681;0;07:36:24
1620;1681;1;10:32:00
1621;1686;0;18:16:19
1622;1686;1;18:19:02
1623;1687;0;20:58:21
1624;1687;1;22:14:18
1625;1689;0;14:14:12
1626;1689;1;18:08:37
1627;1691;0;13:38:46
1628;1691;1;16:20:31
1629;1692;0;21:58:22
1630;1692;1;22:02:26
1631;1695;0;04:25:17
1632;1695;2;15:19:20
1633;1696;0;17:16:31
1634;1696;1;23:36:56
1635;1697;0;19:22:34
1636;1697;1;23:49:07
1637;1700;0;00:29:38
1638;1700;1;16:17:13
1639;1702;0;10:43:16
1640;1702;1;17:48:50
1641;1708;0;11:33:37
1642;1708;2;22:38:20
1643;1711;0;20:23:18
1644;1711;2;21:28:59
1645;1713;0;17:59:43
1646;1713;1;21:07:34
1647;1716;0;21:38:45
1648;1716;1;23:49:05
1649;1720;0;10:51:32
1650;1720;2;14:14:10
1651;1721;0;21:17:40
1652;1721;1;21:39:39
1653;1727;0;04:55:14
1654;1727;1;21:44:55
1655;1729;0;20:30:38
1656;1729;2;22:36:52
1657;1731;0;02:23:26
1658;1731;2;12:49:28
1659;1732;0;01:48:26
1660;1732;1;02:46:56
1661;1735;0;15:20:55
1662;1735;1;23:58:43
1663;1736;0;08:15:15
1664;1736;2;09:32:21
1665;1738;0;15:05:56
1666;1738;1;19:09:02
1667;1742;0;13:34:24
1668;1742;2;15:11:03
1669;1746;0;11:20:18
1670;1746;2;18:53:40
1671;1747;0;12:38:17
1672;1747;1;23:59:44
1673;1748;0;20:08:11
1674;1748;1;22:54:42
1675;1749;0;07:55:17
1676;1749;2;20:48:40
1677;1750;0;22:50:09
1678;1750;2;23:32:35
1679;1752;0;19:50:28
1680;1752;1;23:30:10
1681;1753;0;15:36:59
1682;1753;2;18:46:04
1683;1754;0;09:19:27
1684;1754;2;21:01:27
1685;1758;0;00:44:30
1686;1758;2;10:11:54
1687;1760;0;12:38:26
1688;1760;2;18:57:55
1689;1762;0;10:44:31
1690;1762;1;20:07:51
1691;1765;0;01:12:42
1692;1765;1;06:33:59
1693;1766;0;17:54:19
1694;1766;2;19:53:40
1695;1767;0;20:59:41
1696;1767;1;21:13:07
1697;1771;0;01:57:37
1698;1771;1;19:09:15
1699;1772;0;04:53:36
1700;1772;1;22:19:16
1701;1773;0;14:39:47
1702;1773;1;20:29:50
1703;1774;0;05:38:36
1704;1774;2;12:57:43
1705;1776;0;06:00:31
1706;1776;2;16:57:56
1707;1777;0;09:39:16
1708;1777;1;12:28:07
1709;1780;0;19:38:08
1710;1780;1;21:59:41
1711;1784;0;04:01:46
1712;1784;1;15:21:02
1713;1785;0;00:05:43
1714;1785;1;20:21:38
1715;1789;0;18:37:30
1716;1789;1;22:18:44
1717;1790;0;12:53:16
1718;1790;2;19:52:54
1719;1792;0;00:47:22
1720;1792;1;04:52:35
1721;1795;0;17:50:12
1722;1795;2;23:20:34
1723;1799;0;15:57:46
1724;1799;1;21:42:25
1725;1802;0;02:53:31
1726;1802;2;21:44:09
1727;1806;0;09:35:06
1728;1806;2;11:49:51
1729;1809;0;17:10:54
1730;1809;1;20:38:43
1731;1810;0;02:25:24
1732;1810;2;09:15:53
1733;1812;0;13:05:45
1734;1812;2;22:22:11
1735;1815;0;08:15:18
1736;1815;1;20:13:31
1737;1818;0;11:06:54
1738;1818;1;17:05:34
1739;1819;0;05:23:09
1740;1819;2;15:32:33
1741;1820;0;09:54:41
1742;1820;1;14:19:05
1743;1822;0;16:39:29
1744;1822;2;20:33:53
1745;1823;0;14:44:59
1746;1823;1;22:20:46
1747;1826;0;17:58:55
1748;1826;2;21:36:52
1749;1827;0;14:46:19
1750;1827;2;18:34:45
1751;1828;0;22:20:19
1752;1828;1;22:23:27
1753;1829;0;12:00:22
1754;1829;1;14:21:42
1755;1830;0;15:04:11
1756;1830;2;18:40:26
1757;1833;0;22:58:21
1758;1833;2;23:48:18
1759;1834;0;23:26:03
1760;1834;1;23:45:57
1761;1835;0;11:23:00
1762;1835;1;20:19:42
1763;1836;0;23:30:45
1764;1836;2;23:51:03
1765;1837;0;00:31:10
1766;1837;1;18:36:35
1767;1839;0;15:34:56
1768;1839;1;16:00:45
1769;1840;0;20:40:08
1770;1840;1;23:28:04
1771;1841;0;03:22:03
1772;1841;1;12:20:37
1773;1843;0;11:54:17
1774;1843;1;22:28:22
1775;1846;0;09:35:49
1776;1846;2;23:04:45
1777;1851;0;06:28:07
1778;1851;2;10:03:14
1779;1853;0;17:53:58
1780;1853;1;20:09:25
1781;1859;0;10:16:37
1782;1859;2;18:21:35
1783;1860;0;20:39:16
1784;1860;2;22:10:31
1785;1861;0;16:02:22
1786;1861;2;18:03:12
1787;1863;0;00:30:18
1788;1863;1;02:24:51
1789;1865;0;17:49:53
1790;1865;1;22:36:02
1791;1871;0;14:21:57
1792;1871;1;16:54:37
1793;1875;0;23:02:39
1794;1875;2;23:04:14
1795;1877;0;11:00:21
1796;1877;1;17:32:20
1797;1878;0;02:46:18
1798;1878;1;15:32:36
1799;1881;0;09:24:20
1800;1881;2;13:03:13
1801;1882;0;01:05:18
1802;1882;2;22:37:48
1803;1883;0;05:08:29
1804;1883;1;17:08:37
1805;1884;0;17:32:52
1806;1884;2;18:11:55
1807;1885;0;01:13:21
1808;1885;2;22:44:44
1809;1886;0;06:54:49
1810;1886;1;08:40:15
1811;1887;0;02:23:25
1812;1887;1;03:37:03
1813;1889;0;10:47:17
1814;1889;1;23:53:08
1815;1890;0;06:59:53
1816;1890;1;20:53:33
1817;1892;0;04:34:38
1818;1892;1;19:43:39
1819;1895;0;13:24:53
1820;1895;1;13:48:15
1821;1899;0;19:25:06
1822;1899;2;20:18:36
1823;1900;0;08:16:14
1824;1900;2;21:22:14
1825;1908;0;00:45:22
1826;1908;2;05:26:13
1827;1910;0;21:46:47
1828;1910;2;23:29:43
1829;1911;0;18:04:40
1830;1911;2;20:17:20
1831;1914;0;15:14:43
1832;1914;2;20:51:00
1833;1915;0;22:03:36
1834;1915;2;22:37:34
1835;1919;0;23:15:18
1836;1919;2;23:22:56
1837;1921;0;15:00:47
1838;1921;1;16:12:06
1839;1922;0;15:48:33
1840;1922;2;17:14:24
1841;1923;0;12:35:43
1842;1923;2;14:59:34
1843;1924;0;14:16:31
1844;1924;2;22:16:27
1845;1927;0;02:21:44
1846;1927;2;07:51:24
1847;1930;0;17:48:09
1848;1930;1;18:52:36
1849;1932;0;11:09:41
1850;1932;1;16:45:58
1851;1933;0;21:15:01
1852;1933;1;22:00:14
1853;1937;0;19:35:31
1854;1937;2;20:16:15
1855;1938;0;14:47:33
1856;1938;1;23:36:35
1857;1939;0;15:54:14
1858;1939;1;18:03:56
1859;1940;0;11:47:14
1860;1940;1;19:07:42
1861;1941;0;17:13:51
1862;1941;2;18:56:37
1863;1944;0;08:21:43
1864;1944;2;16:08:39
1865;1945;0;22:27:25
1866;1945;2;23:54:00
1867;1946;0;20:42:17
1868;1946;2;22:28:43
1869;1949;0;17:22:52
1870;1949;1;22:40:51
1871;1951;0;23:53:30
1872;1951;2;23:59:30
1873;1952;0;19:13:13
1874;1952;2;22:53:40
1875;1955;0;08:08:08
1876;1955;2;22:24:36
1877;1956;0;03:49:21
1878;1956;2;21:00:08
1879;1959;0;20:32:01
1880;1959;1;22:59:42
1881;1962;0;04:16:46
1882;1962;2;13:49:23
1883;1965;0;12:10:46
1884;1965;2;13:17:31
1885;1967;0;16:04:41
1886;1967;2;16:46:42
1887;1968;0;03:16:44
1888;1968;1;14:30:45
1889;1969;0;14:48:25
1890;1969;2;20:31:12
1891;1970;0;11:18:00
1892;1970;1;11:30:28
1893;1972;0;13:12:28
1894;1972;2;21:04:10
1895;1978;0;17:14:12
1896;1978;1;22:35:12
1897;1981;0;10:04:26
1898;1981;2;17:13:59
1899;1982;0;14:28:56
1900;1982;1;18:54:19
1901;1985;0;20:03:26
1902;1985;2;21:39:02
1903;1988;0;01:40:39
1904;1988;2;12:20:22
1905;1989;0;16:29:54
1906;1989;2;19:29:22
1907;1998;0;20:06:11
1908;1998;1;23:02:01
1909;1999;0;05:09:55
1910;1999;1;15:08:08
1911;2000;0;11:04:52
1912;2000;1;17:37:51
1913;2003;0;05:02:00
1914;2003;1;11:19:34
1915;2004;0;10:18:01
1916;2004;1;22:22:32
1917;2007;0;04:26:30
1918;2007;2;15:17:39
1919;2008;0;16:37:11
1920;2008;2;21:23:35
1921;2009;0;10:38:23
1922;2009;2;14:17:56
1923;2010;0;03:25:22
1924;2010;1;11:59:25
1925;2013;0;08:06:37
1926;2013;1;17:25:48
1927;2020;0;11:16:59
1928;2020;1;14:27:09
1929;2021;0;00:52:39
1930;2021;1;18:55:52
1931;2022;0;23:10:43
1932;2022;2;23:59:09
1933;2024;0;05:28:53
1934;2024;2;12:42:45
1935;2026;0;03:13:13
1936;2026;2;19:18:27
1937;2027;0;07:26:19
1938;2027;2;13:55:43
1939;2028;0;06:31:57
1940;2028;2;11:22:57
1941;2030;0;21:49:15
1942;2030;1;23:11:15
1943;2031;0;08:21:46
1944;2031;1;09:17:44
1945;2034;0;19:27:59
1946;2034;1;20:28:38
1947;2036;0;22:59:03
1948;2036;2;23:34:44
1949;2038;0;02:41:21
1950;2038;2;10:47:55
1951;2043;0;11:07:37
1952;2043;1;21:11:41
1953;2044;0;17:25:13
1954;2044;1;19:37:45
1955;2047;0;14:31:34
1956;2047;2;16:03:25
1957;2048;0;20:13:11
1958;2048;2;22:47:48
1959;2053;0;01:42:11
1960;2053;1;05:56:49
1961;2056;0;13:14:05
1962;2056;2;16:46:30
1963;2058;0;07:07:29
1964;2058;1;07:52:30
1965;2066;0;19:34:52
1966;2066;1;23:57:23
1967;2070;0;03:24:35
1968;2070;2;04:35:56
1969;2071;0;06:58:54
1970;2071;2;20:31:15
1971;2073;0;20:26:43
1972;2073;2;23:26:22
1973;2074;0;17:09:12
1974;2074;1;23:36:52
1975;2079;0;17:36:22
1976;2079;2;23:35:43
1977;2081;0;20:46:18
1978;2081;2;22:21:13
1979;2082;0;06:35:12
1980;2082;2;12:52:56
1981;2083;0;19:32:09
1982;2083;1;23:44:20
1983;2085;0;09:18:39
1984;2085;1;13:00:57
1985;2090;0;17:42:38
1986;2090;1;18:30:10
1987;2091;0;02:52:45
1988;2091;2;17:56:50
1989;2092;0;04:10:08
1990;2092;1;13:42:27
1991;2093;0;05:43:31
1992;2093;2;17:50:12
1993;2095;0;08:46:27
1994;2095;1;13:02:20
1995;2097;0;17:26:55
1996;2097;2;17:41:31
1997;2098;0;10:01:45
1998;2098;1;15:08:14
1999;2099;0;16:55:18
2000;2099;2;18:38:44
2001;2100;0;08:17:06
2002;2100;1;09:39:21
2003;2102;0;16:19:28
2004;2102;1;22:49:16
2005;2104;0;20:42:29
2006;2104;2;22:51:07
2007;2106;0;05:32:13
2008;2106;1;23:52:47
2009;2107;0;09:58:02
2010;2107;2;16:36:45
2011;2108;0;10:00:05
2012;2108;2;14:48:01
2013;2110;0;23:29:31
2014;2110;1;23:56:35
2015;2112;0;22:51:35
2016;2112;2;23:08:05
2017;2113;0;20:57:48
2018;2113;1;22:55:58
2019;2114;0;08:22:33
2020;2114;1;15:30:24
2021;2115;0;13:28:37
2022;2115;2;15:36:13
2023;2116;0;06:57:05
2024;2116;2;18:29:26
2025;2118;0;09:06:16
2026;2118;2;22:34:06
2027;2119;0;00:36:21
2028;2119;2;20:07:29
2029;2122;0;20:26:38
2030;2122;2;23:35:06
2031;2125;0;15:41:52
2032;2125;1;17:43:53
2033;2128;0;05:05:57
2034;2128;2;10:38:04
2035;2129;0;14:24:28
2036;2129;1;23:51:53
2037;2131;0;04:54:52
2038;2131;2;15:23:36
2039;2132;0;11:42:36
2040;2132;1;23:23:38
2041;2134;0;19:06:25
2042;2134;1;22:41:11
2043;2135;0;15:50:34
2044;2135;1;20:10:44
2045;2137;0;19:00:28
2046;2137;1;21:13:35
2047;2139;0;10:40:37
2048;2139;2;23:54:45
2049;2142;0;22:08:08
2050;2142;2;22:28:28
2051;2144;0;05:09:26
2052;2144;2;07:12:26
2053;2147;0;10:54:28
2054;2147;1;16:06:00
2055;2149;0;20:54:43
2056;2149;2;23:03:23
2057;2150;0;05:27:24
2058;2150;1;17:09:02
2059;2151;0;13:41:55
2060;2151;1;16:12:54
2061;2152;0;10:47:56
2062;2152;1;11:24:26
2063;2154;0;20:35:15
2064;2154;1;21:24:08
2065;2161;0;01:57:17
2066;2161;2;02:49:18
2067;2164;0;17:58:10
2068;2164;1;20:24:06
2069;2167;0;23:27:54
2070;2167;1;23:46:30
2071;2169;0;16:27:45
2072;2169;1;16:42:22
2073;2170;0;09:11:48
2074;2170;1;15:27:25
2075;2171;0;04:36:25
2076;2171;2;13:30:01
2077;2172;0;13:46:23
2078;2172;2;14:49:33
2079;2173;0;05:36:19
2080;2173;1;18:50:07
2081;2174;0;08:41:19
2082;2174;1;16:58:55
2083;2179;0;21:58:01
2084;2179;1;23:46:16
2085;2181;0;03:20:16
2086;2181;2;19:41:07
2087;2183;0;16:23:27
2088;2183;1;23:17:42
2089;2186;0;02:13:13
2090;2186;2;04:57:35
2091;2187;0;05:01:33
2092;2187;1;19:47:03
2093;2190;0;09:23:02
2094;2190;2;22:43:27
2095;2200;0;09:19:44
2096;2200;2;12:00:14
2097;2201;0;14:45:21
2098;2201;1;19:13:07
2099;2202;0;22:30:48
2100;2202;1;22:37:07
2101;2203;0;14:48:34
2102;2203;2;15:46:51
2103;2204;0;21:49:17
2104;2204;2;23:36:52
2105;2209;0;10:37:50
2106;2209;1;21:15:18
2107;2212;0;17:39:25
2108;2212;1;18:03:16
2109;2215;0;06:48:06
2110;2215;1;10:05:39
2111;2217;0;18:22:11
2112;2217;1;22:11:03
2113;2218;0;10:47:00
2114;2218;2;15:40:29
2115;2219;0;02:39:29
2116;2219;2;19:40:41
2117;2222;0;11:16:05
2118;2222;2;17:05:27
2119;2225;0;02:16:32
2120;2225;1;19:44:04
2121;2226;0;22:49:43
2122;2226;1;23:24:48
2123;2228;0;15:30:38
2124;2228;2;17:46:17
2125;2230;0;22:35:16
2126;2230;2;23:59:22
2127;2231;0;01:25:29
2128;2231;2;12:33:11
2129;2232;0;08:48:35
2130;2232;2;10:54:07
2131;2234;0;17:31:01
2132;2234;1;23:16:41
2133;2236;0;20:08:31
2134;2236;2;23:25:25
2135;2237;0;15:13:23
2136;2237;1;20:07:29
2137;2238;0;07:23:35
2138;2238;2;10:13:40
