id;check;checking_peer;state;time
655;335;pptaypanxo;1;23:13:50
656;336;fgpshbvgpw;0;09:18:18
657;336;fgpshbvgpw;1;16:06:11
658;337;ingswnkpmt;0;02:57:49
659;337;ingswnkpmt;1;22:03:53
660;338;fgpshbvgpw;0;04:16:14
661;338;fgpshbvgpw;2;16:42:42
662;339;njkyuuvmdz;0;08:10:51
663;339;njkyuuvmdz;1;16:50:11
664;340;fgpshbvgpw;0;03:04:14
665;340;fgpshbvgpw;2;13:27:53
666;341;dfpmsxzlds;0;08:24:17
667;341;dfpmsxzlds;1;21:14:58
668;342;fgpshbvgpw;0;03:39:10
669;342;fgpshbvgpw;1;15:11:42
670;343;zjeolwbusq;0;17:22:13
671;343;zjeolwbusq;1;20:01:52
672;344;fgpshbvgpw;0;18:37:55
673;344;fgpshbvgpw;1;20:41:43
674;345;pnslviygic;0;13:36:58
675;345;pnslviygic;2;21:01:48
676;346;fgpshbvgpw;0;14:46:57
677;346;fgpshbvgpw;2;22:44:33
678;347;iwtfbqtbvv;0;14:34:26
679;347;iwtfbqtbvv;1;20:45:51
680;348;fgpshbvgpw;0;15:30:22
681;348;fgpshbvgpw;1;20:12:53
682;349;uepkxuqyan;0;11:18:54
683;349;uepkxuqyan;1;14:52:02
684;350;fgpshbvgpw;0;14:54:32
685;350;fgpshbvgpw;2;21:06:40
686;351;sgnyvloyrh;0;10:54:05
687;352;fgpshbvgpw;0;15:55:10
688;352;fgpshbvgpw;1;22:18:41
689;353;kfgmdhoixr;0;17:34:05
690;353;kfgmdhoixr;2;19:15:45
691;354;fgpshbvgpw;0;19:53:24
692;354;fgpshbvgpw;1;20:41:44
693;355;gsnzidvlfu;0;12:20:33
694;355;gsnzidvlfu;1;14:24:26
695;356;fgpshbvgpw;0;21:25:59
696;356;fgpshbvgpw;1;23:22:34
697;357;jtogfmbdri;0;16:31:34
698;357;jtogfmbdri;2;20:57:37
699;358;yfwwjedqip;0;12:29:01
700;358;yfwwjedqip;2;14:33:44
701;359;oqlxdwqnjp;0;10:53:32
702;359;oqlxdwqnjp;2;18:56:48
703;360;yfwwjedqip;0;01:44:28
704;360;yfwwjedqip;2;22:25:01
705;361;oeriuehmed;0;18:02:24
706;361;oeriuehmed;2;23:25:59
707;362;yfwwjedqip;0;16:51:44
708;362;yfwwjedqip;2;20:49:23
709;363;hdpmximxby;0;18:49:38
710;363;hdpmximxby;1;23:30:51
711;364;vqntdkegrl;0;09:55:22
712;364;vqntdkegrl;2;09:57:09
713;365;czxrvkgwbd;0;13:20:32
714;365;czxrvkgwbd;1;17:09:50
715;366;vqntdkegrl;0;06:25:30
716;366;vqntdkegrl;2;10:13:52
717;367;tclypvkevj;0;17:45:17
718;367;tclypvkevj;1;22:17:15
719;368;swrfaomxof;0;15:03:21
720;368;swrfaomxof;2;18:44:00
721;369;jgeqjsmrdq;0;07:12:10
722;369;jgeqjsmrdq;2;15:26:45
723;370;swrfaomxof;0;12:25:46
724;370;swrfaomxof;1;14:42:13
725;371;mtzlimngiw;0;18:21:26
726;371;mtzlimngiw;1;20:24:04
727;372;swrfaomxof;0;14:24:46
728;372;swrfaomxof;1;16:32:25
729;373;xartvjnynk;0;21:26:54
730;374;swrfaomxof;0;19:54:14
731;374;swrfaomxof;1;23:38:43
732;375;ojjxyljwlc;0;13:55:25
733;375;ojjxyljwlc;2;19:09:18
734;376;swrfaomxof;0;19:18:18
735;376;swrfaomxof;2;20:39:53
736;377;thizxlryje;0;07:18:57
737;377;thizxlryje;1;12:13:10
738;378;zdqppzmxtw;0;22:26:40
739;378;zdqppzmxtw;1;23:18:28
740;379;wgtjathsaw;0;13:08:05
741;379;wgtjathsaw;2;15:02:17
742;380;zdqppzmxtw;0;14:26:07
743;380;zdqppzmxtw;1;16:03:29
744;381;utlxbzumyj;0;22:00:27
745;381;utlxbzumyj;1;22:42:53
746;382;zdqppzmxtw;0;05:02:08
747;382;zdqppzmxtw;2;19:59:02
748;383;xwzmmhwwto;0;08:42:23
749;383;xwzmmhwwto;2;10:25:31
750;384;zdqppzmxtw;0;21:32:38
751;384;zdqppzmxtw;2;22:10:25
752;385;kigfrfwxyo;0;09:20:04
753;385;kigfrfwxyo;2;15:38:31
754;386;zdqppzmxtw;0;04:03:11
755;386;zdqppzmxtw;1;19:50:45
756;387;xyfdlkwwvl;0;22:24:46
757;387;xyfdlkwwvl;2;23:10:02
758;388;fwqbodsvpa;0;21:45:18
759;388;fwqbodsvpa;2;22:04:03
760;389;dezpvtxqlj;0;21:44:09
761;389;dezpvtxqlj;2;23:26:05
762;390;uikzndwawe;0;05:31:31
763;390;uikzndwawe;2;13:52:16
764;391;rhjakqmugb;0;15:53:38
765;391;rhjakqmugb;2;16:04:58
766;392;uikzndwawe;0;15:48:29
767;392;uikzndwawe;1;19:47:26
768;393;zevloacmre;0;22:24:57
769;393;zevloacmre;1;22:52:48
770;394;uikzndwawe;0;16:35:50
771;394;uikzndwawe;2;23:03:43
772;395;yagyzqwspn;0;03:23:57
773;396;uikzndwawe;0;11:18:08
774;396;uikzndwawe;1;21:03:41
775;397;xtthtbilch;0;23:33:36
776;397;xtthtbilch;1;23:35:53
777;398;uikzndwawe;0;10:03:26
778;398;uikzndwawe;1;23:57:55
779;399;ujuosmache;0;07:36:04
780;399;ujuosmache;2;08:39:33
781;400;uikzndwawe;0;19:26:02
782;400;uikzndwawe;1;20:07:30
783;401;lwjfgifanh;0;21:05:05
784;401;lwjfgifanh;1;22:31:13
785;402;wvyxlwyzfp;0;18:48:59
786;402;wvyxlwyzfp;1;19:57:49
787;403;bclymmgjse;0;03:43:31
788;403;bclymmgjse;1;04:13:47
789;404;wvyxlwyzfp;0;13:49:58
790;404;wvyxlwyzfp;2;21:34:53
791;405;sbjscpldzz;0;18:18:39
792;405;sbjscpldzz;2;20:20:40
793;406;wvyxlwyzfp;0;22:44:44
794;406;wvyxlwyzfp;2;22:48:11
795;407;aymbligspq;0;07:03:13
796;407;aymbligspq;2;16:23:50
797;408;wvyxlwyzfp;0;01:19:15
798;408;wvyxlwyzfp;2;17:35:39
799;409;jnlnhwklip;0;21:40:23
800;409;jnlnhwklip;1;21:54:42
801;410;puuiraipef;0;01:14:10
802;410;puuiraipef;1;21:48:27
803;411;gmsftovtgg;0;04:21:17
804;411;gmsftovtgg;2;06:12:07
805;412;pmmmfhgqst;0;18:20:12
806;412;pmmmfhgqst;2;18:51:31
807;413;eeaokkulyn;0;11:29:20
808;413;eeaokkulyn;2;18:28:58
809;414;pmmmfhgqst;0;15:56:11
810;414;pmmmfhgqst;2;22:38:02
811;415;jnkesqpusx;0;08:11:09
812;415;jnkesqpusx;2;15:34:45
813;416;pmmmfhgqst;0;09:41:34
814;416;pmmmfhgqst;2;14:42:22
815;417;kvfkjibaqn;0;05:20:45
816;418;pmmmfhgqst;0;23:57:53
817;418;pmmmfhgqst;1;23:58:57
818;419;jrzggsanec;0;16:59:51
819;419;jrzggsanec;1;18:50:53
820;420;pmmmfhgqst;0;19:55:18
821;420;pmmmfhgqst;2;22:45:14
822;421;hbkmdkxunk;0;20:21:14
823;421;hbkmdkxunk;1;22:04:58
824;422;pmmmfhgqst;0;08:31:11
825;422;pmmmfhgqst;1;15:52:38
826;423;uflgdsbfjb;0;05:50:13
827;423;uflgdsbfjb;2;18:25:47
828;424;pmmmfhgqst;0;05:14:29
829;424;pmmmfhgqst;1;22:24:30
830;425;fjosaplrvp;0;23:41:05
831;425;fjosaplrvp;2;23:46:35
832;426;pmmmfhgqst;0;04:00:54
833;426;pmmmfhgqst;2;05:18:58
834;427;cchmoxlpyj;0;07:45:12
835;427;cchmoxlpyj;1;10:35:13
836;428;pmmmfhgqst;0;11:03:11
837;428;pmmmfhgqst;1;14:16:36
838;429;hiolgbngzz;0;05:40:01
839;429;hiolgbngzz;1;19:55:18
840;430;pmmmfhgqst;0;23:23:24
841;430;pmmmfhgqst;1;23:30:25
842;431;iqfbevwjtd;0;14:44:23
843;431;iqfbevwjtd;2;16:32:05
844;432;pmmmfhgqst;0;13:15:41
845;432;pmmmfhgqst;1;20:06:20
846;433;ombgyyzmvv;0;01:08:44
847;433;ombgyyzmvv;1;11:51:56
848;434;ridgedprtg;0;16:05:50
849;434;ridgedprtg;1;22:26:32
850;435;qlbadwylwx;0;00:42:42
851;435;qlbadwylwx;2;08:58:49
852;436;ridgedprtg;0;22:56:30
853;436;ridgedprtg;2;23:44:32
854;437;szwtvezeeg;0;02:00:27
855;437;szwtvezeeg;2;20:20:18
856;438;ridgedprtg;0;16:13:33
857;438;ridgedprtg;1;17:03:38
858;439;cvieoosdod;0;04:27:53
859;440;ridgedprtg;0;18:26:02
860;440;ridgedprtg;1;21:16:26
861;441;ojrualnsdf;0;18:45:59
862;441;ojrualnsdf;1;20:39:04
863;442;ridgedprtg;0;23:13:02
864;442;ridgedprtg;1;23:48:00
865;443;gqubdalxqr;0;12:54:24
866;443;gqubdalxqr;2;20:26:32
867;444;ridgedprtg;0;21:01:13
868;444;ridgedprtg;2;23:04:15
869;445;nsvcervzji;0;01:06:20
870;445;nsvcervzji;1;17:55:47
871;446;ridgedprtg;0;06:57:50
872;446;ridgedprtg;1;17:01:01
873;447;rjvzmnxsiv;0;08:23:20
874;447;rjvzmnxsiv;2;18:09:52
875;448;ridgedprtg;0;14:27:09
876;448;ridgedprtg;1;16:34:37
877;449;nuwhevhksl;0;09:50:49
878;449;nuwhevhksl;2;12:13:25
879;450;ridgedprtg;0;02:07:12
880;450;ridgedprtg;2;02:54:50
881;451;joazhtxmor;0;13:27:24
882;451;joazhtxmor;1;15:27:38
883;452;ridgedprtg;0;06:24:40
884;452;ridgedprtg;1;13:52:29
885;453;rtvbefjbqi;0;22:28:21
886;453;rtvbefjbqi;2;23:22:58
887;454;ridgedprtg;0;17:39:07
888;454;ridgedprtg;1;21:21:53
889;455;tdjejptcin;0;15:54:36
890;455;tdjejptcin;2;23:52:45
891;456;ridgedprtg;0;20:30:28
892;456;ridgedprtg;2;23:49:12
893;457;higmjzjptr;0;10:43:42
894;457;higmjzjptr;1;19:59:45
895;458;ridgedprtg;0;03:51:48
896;458;ridgedprtg;1;17:10:44
897;459;nrxpjqvqvc;0;07:48:22
898;459;nrxpjqvqvc;1;23:32:41
899;460;ridgedprtg;0;20:29:50
900;460;ridgedprtg;2;22:36:39
901;461;kkuqdezfta;0;19:07:56
902;462;ridgedprtg;0;13:20:10
903;462;ridgedprtg;2;15:09:07
904;463;qzmujxmnvj;0;22:49:59
905;463;qzmujxmnvj;1;23:17:11
906;464;ridgedprtg;0;13:31:55
907;464;ridgedprtg;2;14:01:15
908;465;vlyqjuktuk;0;02:47:06
909;465;vlyqjuktuk;2;12:26:34
910;466;ridgedprtg;0;01:14:05
911;466;ridgedprtg;2;04:56:09
912;467;ykzvibqkuy;0;16:02:02
913;467;ykzvibqkuy;1;21:52:43
914;468;ridgedprtg;0;19:09:02
915;468;ridgedprtg;1;20:43:59
916;469;ynopvxnfyd;0;04:41:43
917;469;ynopvxnfyd;1;20:59:15
918;470;ridgedprtg;0;15:52:12
919;470;ridgedprtg;1;18:35:49
920;471;wsdsifquev;0;18:55:13
921;471;wsdsifquev;2;22:29:15
922;472;ridgedprtg;0;21:27:33
923;472;ridgedprtg;1;23:17:49
924;473;hvzldcbojg;0;04:31:35
925;473;hvzldcbojg;1;22:40:55
926;474;ridgedprtg;0;15:15:20
927;474;ridgedprtg;1;22:48:24
928;475;bcizkruqxj;0;22:12:33
929;475;bcizkruqxj;2;22:17:01
930;476;ridgedprtg;0;18:53:46
931;476;ridgedprtg;2;23:50:34
932;477;cvirgsemfz;0;00:48:54
933;477;cvirgsemfz;1;03:37:18
934;478;vufaenjenw;0;02:13:24
935;478;vufaenjenw;2;09:20:17
936;479;qpclwrvlqa;0;13:26:49
937;479;qpclwrvlqa;1;23:22:44
938;480;vufaenjenw;0;18:55:54
939;480;vufaenjenw;2;21:09:15
940;481;owcnxnpxlr;0;19:30:34
941;481;owcnxnpxlr;1;22:50:37
942;482;vufaenjenw;0;01:18:55
943;482;vufaenjenw;1;02:27:39
944;483;axzwunzlkt;0;05:49:04
945;484;vufaenjenw;0;09:33:12
946;484;vufaenjenw;1;19:10:15
947;485;bhixaeopme;0;08:10:55
948;485;bhixaeopme;2;10:36:16
949;486;vufaenjenw;0;16:25:33
950;486;vufaenjenw;1;20:53:08
951;487;zhzdavxxzj;0;20:36:47
952;487;zhzdavxxzj;2;22:55:51
953;488;vufaenjenw;0;23:52:32
954;488;vufaenjenw;1;23:58:41
955;489;vbdbvpacqi;0;20:01:58
956;489;vbdbvpacqi;2;20:40:40
957;490;vufaenjenw;0;21:41:07
958;490;vufaenjenw;1;22:39:34
959;491;vealekhwjy;0;03:57:52
960;491;vealekhwjy;1;17:03:24
961;492;vufaenjenw;0;13:57:01
962;492;vufaenjenw;2;18:29:47
963;493;kvujhxqjva;0;16:29:35
964;493;kvujhxqjva;1;20:29:18
965;494;vufaenjenw;0;23:21:54
966;494;vufaenjenw;2;23:37:16
967;495;sfbnopvjbt;0;23:22:37
968;495;sfbnopvjbt;1;23:58:48
969;496;vufaenjenw;0;23:38:53
970;496;vufaenjenw;2;23:57:57
971;497;ctyqatjxbr;0;05:15:27
972;497;ctyqatjxbr;2;10:48:19
973;498;vufaenjenw;0;00:33:11
974;498;vufaenjenw;2;21:22:00
975;499;depgmeymmy;0;05:52:00
976;499;depgmeymmy;1;07:55:20
977;500;vufaenjenw;0;06:35:22
978;500;vufaenjenw;2;21:26:27
979;501;dmleiqroqd;0;17:34:44
980;501;dmleiqroqd;2;20:11:04
981;502;vufaenjenw;0;17:30:53
982;502;vufaenjenw;1;18:50:07
983;503;kqpoufcjsg;0;13:48:44
984;503;kqpoufcjsg;2;22:50:38
985;504;vufaenjenw;0;15:21:36
986;504;vufaenjenw;2;21:58:21
987;505;buvbzkkwmt;0;09:32:56
988;506;vufaenjenw;0;11:04:32
989;506;vufaenjenw;2;11:11:57
990;507;fbaojvauth;0;10:31:46
991;507;fbaojvauth;2;19:20:59
992;508;vufaenjenw;0;03:30:58
993;508;vufaenjenw;2;22:15:35
994;509;kvjtlkpyfh;0;17:18:31
995;509;kvjtlkpyfh;1;20:02:03
996;510;vufaenjenw;0;21:02:34
997;510;vufaenjenw;1;23:37:30
998;511;ggluhpbhpr;0;07:37:00
999;511;ggluhpbhpr;1;10:38:39
1000;512;vufaenjenw;0;17:21:20
1001;512;vufaenjenw;2;19:06:48
1002;513;nboidtyxvs;0;21:37:24
1003;513;nboidtyxvs;2;22:21:32
1004;514;vufaenjenw;0;01:14:16
1005;514;vufaenjenw;2;10:53:36
1006;515;pzdwajwylg;0;19:09:58
1007;515;pzdwajwylg;1;21:45:53
1008;516;vufaenjenw;0;21:32:09
1009;516;vufaenjenw;2;22:40:34
1010;517;tjoolamkct;0;22:47:28
1011;517;tjoolamkct;2;22:50:08
1012;518;rpsgcamffb;0;04:44:28
1013;518;rpsgcamffb;1;22:11:49
1014;519;kkizllpykx;0;01:03:54
1015;519;kkizllpykx;1;09:08:47
1016;520;ubvvcurpkw;0;04:15:58
1017;520;ubvvcurpkw;2;04:45:05
1018;521;xwpxmjzxli;0;17:14:46
1019;521;xwpxmjzxli;2;23:52:20
1020;522;ubvvcurpkw;0;23:29:12
1021;522;ubvvcurpkw;2;23:50:38
1022;523;zzlkfwnlqp;0;03:18:30
1023;523;zzlkfwnlqp;2;13:53:31
1024;524;apjlxqozfr;0;03:11:52
1025;524;apjlxqozfr;2;22:01:20
1026;525;rzacolfrcl;0;14:34:35
1027;525;rzacolfrcl;2;20:15:50
1028;526;apjlxqozfr;0;19:45:16
1029;526;apjlxqozfr;2;23:46:11
1030;527;gpitnxtsyp;0;04:21:37
1031;528;apjlxqozfr;0;18:22:55
1032;528;apjlxqozfr;1;20:35:41
1033;529;rrfnrehgga;0;13:11:05
1034;529;rrfnrehgga;1;13:20:17
1035;530;gqqubkzijp;0;09:35:28
1036;530;gqqubkzijp;2;18:01:54
1037;531;yhtltbuiso;0;20:42:53
1038;531;yhtltbuiso;2;23:21:17
1039;532;gqqubkzijp;0;00:31:58
1040;532;gqqubkzijp;1;10:18:54
1041;533;oclhfcurmu;0;08:12:12
1042;533;oclhfcurmu;1;09:47:07
1043;534;gqqubkzijp;0;04:02:22
1044;534;gqqubkzijp;1;13:25:22
1045;535;bumpqoyjdy;0;06:43:19
1046;535;bumpqoyjdy;2;12:42:38
1047;536;gqqubkzijp;0;09:51:33
1048;536;gqqubkzijp;2;16:30:00
1049;537;vmlrhorvlf;0;07:15:28
1050;537;vmlrhorvlf;2;20:43:10
1051;538;gqqubkzijp;0;11:08:16
1052;538;gqqubkzijp;1;13:14:53
1053;539;obvbplsymj;0;03:03:42
1054;539;obvbplsymj;2;10:40:41
1055;540;gqqubkzijp;0;23:38:11
1056;540;gqqubkzijp;2;23:47:16
1057;541;kpcdvosueg;0;11:23:37
1058;541;kpcdvosueg;1;22:06:09
1059;542;gqqubkzijp;0;12:45:48
1060;542;gqqubkzijp;1;18:53:42
1061;543;bzqluqtteb;0;14:33:26
1062;543;bzqluqtteb;2;20:10:58
1063;544;gqqubkzijp;0;06:13:36
1064;544;gqqubkzijp;2;19:30:31
1065;545;ncfjerorzy;0;02:32:06
1066;545;ncfjerorzy;1;19:04:47
1067;546;vxleeglmbx;0;03:58:23
1068;546;vxleeglmbx;1;15:45:02
1069;547;jnbqerfjxs;0;19:23:29
1070;547;jnbqerfjxs;2;21:05:44
1071;548;vxleeglmbx;0;04:09:15
1072;548;vxleeglmbx;2;13:28:35
1073;549;ugdimizkop;0;21:28:54
1074;550;vxleeglmbx;0;11:33:19
1075;550;vxleeglmbx;1;13:21:40
1076;551;siyachungm;0;08:10:50
1077;551;siyachungm;2;19:57:26
1078;552;vxleeglmbx;0;07:13:51
1079;552;vxleeglmbx;2;23:59:46
1080;553;doooeqpoax;0;23:41:45
1081;553;doooeqpoax;2;23:57:09
1082;554;vxleeglmbx;0;10:35:13
1083;554;vxleeglmbx;1;22:16:50
1084;555;ketoqkpjpa;0;22:20:37
1085;555;ketoqkpjpa;2;23:56:47
1086;556;fjtetfarhj;0;20:19:47
1087;556;fjtetfarhj;1;23:16:35
1088;557;jtvpvdsspl;0;19:26:01
1089;557;jtvpvdsspl;2;22:43:58
1090;558;fjtetfarhj;0;03:14:38
1091;558;fjtetfarhj;1;08:26:13
1092;559;xvrppxyyfl;0;11:37:16
1093;559;xvrppxyyfl;1;14:25:47
1094;560;upkiseknsk;0;14:04:21
1095;560;upkiseknsk;2;19:39:31
1096;561;rvqygdobfv;0;06:26:29
1097;561;rvqygdobfv;2;08:11:58
1098;562;hnmowbapyg;0;16:16:36
1099;562;hnmowbapyg;1;18:57:47
1100;563;pobqbfahqw;0;15:00:57
1101;563;pobqbfahqw;2;15:19:10
1102;564;hnmowbapyg;0;09:58:15
1103;564;hnmowbapyg;1;16:38:14
1104;565;rftqlkvrat;0;13:08:35
1105;565;rftqlkvrat;2;23:17:42
1106;566;hnmowbapyg;0;20:47:44
1107;566;hnmowbapyg;1;22:12:17
1108;567;rjgjwdsijv;0;18:03:06
1109;567;rjgjwdsijv;1;19:45:40
1110;568;hnmowbapyg;0;01:54:25
1111;568;hnmowbapyg;1;03:07:52
1112;569;xvlbkayoge;0;04:55:17
1113;569;xvlbkayoge;1;05:56:20
1114;570;hnmowbapyg;0;00:03:43
1115;570;hnmowbapyg;1;04:44:44
1116;571;zkklqmmtnt;0;19:04:08
1117;572;hnmowbapyg;0;19:12:53
1118;572;hnmowbapyg;2;20:41:18
1119;573;ocvfxjnmte;0;15:25:38
1120;573;ocvfxjnmte;1;20:50:58
1121;574;hnmowbapyg;0;14:18:24
1122;574;hnmowbapyg;1;18:59:18
1123;575;wuvqvjyito;0;01:30:37
1124;575;wuvqvjyito;2;19:45:49
1125;576;hnmowbapyg;0;23:38:33
1126;576;hnmowbapyg;1;23:45:38
1127;577;vsihaqcomt;0;23:26:17
1128;577;vsihaqcomt;2;23:44:43
1129;578;hnmowbapyg;0;03:14:21
1130;578;hnmowbapyg;1;19:06:20
1131;579;uslkuvjaeo;0;09:27:35
1132;579;uslkuvjaeo;2;22:50:17
1133;580;hnmowbapyg;0;19:51:33
1134;580;hnmowbapyg;2;20:50:20
1135;581;qmqogvrqqn;0;12:15:54
1136;581;qmqogvrqqn;2;23:25:17
1137;582;hnmowbapyg;0;18:54:02
1138;582;hnmowbapyg;2;21:09:30
1139;583;nyqfoosats;0;05:40:06
1140;583;nyqfoosats;1;10:57:25
1141;584;hnmowbapyg;0;07:37:12
1142;584;hnmowbapyg;2;10:28:10
1143;585;rcsjrhqmdn;0;14:11:57
1144;585;rcsjrhqmdn;2;18:12:02
1145;586;hnmowbapyg;0;00:00:05
1146;586;hnmowbapyg;1;06:39:14
1147;587;kbxumdfngb;0;04:17:09
1148;587;kbxumdfngb;1;15:54:54
1149;588;hnmowbapyg;0;09:19:15
1150;588;hnmowbapyg;2;10:18:02
1151;589;juusqvhxuo;0;08:08:27
1152;589;juusqvhxuo;1;11:55:07
1153;590;ufxxdgaonz;0;00:57:12
1154;590;ufxxdgaonz;2;03:02:50
1155;591;odvnwaowhn;0;16:15:21
1156;591;odvnwaowhn;2;16:39:52
1157;592;ufxxdgaonz;0;18:53:39
1158;592;ufxxdgaonz;2;21:11:11
1159;593;oinfabjpyz;0;04:50:03
1160;594;ufxxdgaonz;0;05:54:58
1161;594;ufxxdgaonz;2;11:16:20
1162;595;zwoomzejpl;0;13:41:59
1163;595;zwoomzejpl;2;18:32:25
1164;596;ufxxdgaonz;0;06:26:31
1165;596;ufxxdgaonz;2;11:15:00
1166;597;ankrhvqxir;0;14:50:52
1167;597;ankrhvqxir;2;17:02:00
1168;598;ufxxdgaonz;0;04:51:59
1169;598;ufxxdgaonz;2;05:01:22
1170;599;wyqrleccdk;0;19:36:06
1171;599;wyqrleccdk;2;23:37:00
1172;600;ufxxdgaonz;0;17:49:10
1173;600;ufxxdgaonz;1;22:15:37
1174;601;zxpvpwidph;0;16:14:18
1175;601;zxpvpwidph;1;19:38:39
1176;602;ufxxdgaonz;0;09:33:18
1177;602;ufxxdgaonz;2;21:18:54
1178;603;gvcejjxgxj;0;02:09:06
1179;603;gvcejjxgxj;1;06:47:04
1180;604;yhkmdwuaab;0;06:33:51
1181;604;yhkmdwuaab;2;15:31:55
1182;605;vzehuqvdla;0;03:16:41
1183;605;vzehuqvdla;1;19:36:00
1184;606;yhkmdwuaab;0;23:39:25
1185;606;yhkmdwuaab;2;23:53:37
1186;607;abpeebjqxf;0;02:46:30
1187;607;abpeebjqxf;2;08:42:52
1188;608;wpqjptdywz;0;13:45:37
1189;608;wpqjptdywz;1;19:15:14
1190;609;xpwtajputm;0;11:13:12
1191;609;xpwtajputm;1;18:43:40
1192;610;wpqjptdywz;0;01:49:50
1193;610;wpqjptdywz;1;21:46:08
1194;611;nxejpxwnfk;0;23:27:44
1195;611;nxejpxwnfk;1;23:53:32
1196;612;qzugvmwyuj;0;18:22:14
1197;612;qzugvmwyuj;1;18:32:49
1198;613;mndhguxhcp;0;15:01:17
1199;613;mndhguxhcp;1;17:34:18
1200;614;qzugvmwyuj;0;19:29:06
1201;614;qzugvmwyuj;2;22:21:28
1202;615;argeevjeas;0;13:45:59
1203;616;qzugvmwyuj;0;09:05:04
1204;616;qzugvmwyuj;1;13:41:02
1205;617;gzonicmznc;0;08:12:23
1206;617;gzonicmznc;1;11:18:50
1207;618;qzugvmwyuj;0;21:47:40
1208;618;qzugvmwyuj;2;23:26:35
1209;619;smcoithzck;0;03:52:26
1210;619;smcoithzck;2;09:11:03
1211;620;jkcyxzyxad;0;06:05:52
1212;620;jkcyxzyxad;1;20:19:18
1213;621;ygexonhunx;0;12:11:52
1214;621;ygexonhunx;2;13:49:43
1215;622;jkcyxzyxad;0;03:33:11
1216;622;jkcyxzyxad;1;17:01:32
1217;623;ndgqesydju;0;17:42:49
1218;623;ndgqesydju;1;23:40:38
1219;624;jkcyxzyxad;0;14:20:34
1220;624;jkcyxzyxad;2;17:18:00
1221;625;cairgmvzqz;0;09:22:45
1222;625;cairgmvzqz;1;14:07:47
1223;626;jkcyxzyxad;0;19:15:57
1224;626;jkcyxzyxad;2;21:58:55
1225;627;aspcmembak;0;07:17:14
1226;627;aspcmembak;2;19:48:01
1227;628;jkcyxzyxad;0;22:04:16
1228;628;jkcyxzyxad;1;22:33:56
1229;629;haesmtmiku;0;12:14:00
1230;629;haesmtmiku;1;18:17:01
1231;630;jkcyxzyxad;0;08:57:14
1232;630;jkcyxzyxad;1;18:48:53
1233;631;rdbsbvnafd;0;10:21:26
1234;631;rdbsbvnafd;2;15:53:54
1235;632;jkcyxzyxad;0;01:11:04
1236;632;jkcyxzyxad;2;23:32:12
1237;633;xcxarirlpv;0;20:17:25
1238;633;xcxarirlpv;2;23:34:31
1239;634;jkcyxzyxad;0;16:20:25
1240;634;jkcyxzyxad;1;18:55:57
1241;635;uayxspdqzi;0;05:05:31
1242;635;uayxspdqzi;1;11:18:43
1243;636;jkcyxzyxad;0;14:58:03
1244;636;jkcyxzyxad;1;16:13:10
1245;637;yzlfkrfibc;0;01:58:23
1246;638;jkcyxzyxad;0;06:44:06
1247;638;jkcyxzyxad;1;22:11:53
1248;639;susrgvnsgj;0;16:39:04
1249;639;susrgvnsgj;1;21:02:51
1250;640;jkcyxzyxad;0;01:21:25
1251;640;jkcyxzyxad;2;13:58:54
1252;641;ltblvvkhgc;0;18:24:30
1253;641;ltblvvkhgc;1;20:36:01
1254;642;jkcyxzyxad;0;08:10:21
1255;642;jkcyxzyxad;2;16:02:10
1256;643;jupuhjlkyw;0;19:29:14
1257;643;jupuhjlkyw;1;23:31:02
1258;644;jkcyxzyxad;0;23:02:07
1259;644;jkcyxzyxad;2;23:36:33
1260;645;olprhxjpuc;0;22:28:10
1261;645;olprhxjpuc;1;22:42:54
1262;646;jkcyxzyxad;0;02:27:10
1263;646;jkcyxzyxad;2;12:18:15
1264;647;oymgfsyeon;0;07:55:19
1265;647;oymgfsyeon;2;09:01:37
1266;648;jkcyxzyxad;0;21:33:05
1267;648;jkcyxzyxad;1;22:07:38
1268;649;stirhusney;0;20:10:16
1269;649;stirhusney;2;20:49:43
1270;650;jkcyxzyxad;0;11:14:21
1271;650;jkcyxzyxad;2;17:21:14
1272;651;ymxrqmgfgh;0;16:02:35
1273;651;ymxrqmgfgh;2;19:00:04
1274;652;jkcyxzyxad;0;04:55:13
1275;652;jkcyxzyxad;2;11:20:31
1276;653;shcgzbpson;0;10:46:47
1277;653;shcgzbpson;2;13:31:52
1278;654;jkcyxzyxad;0;03:32:28
1279;654;jkcyxzyxad;2;23:45:02
1280;655;hrglrnbqru;0;02:43:57
1281;655;hrglrnbqru;1;16:12:45
1282;656;jkcyxzyxad;0;09:58:47
1283;656;jkcyxzyxad;2;23:17:19
1284;657;gtbimfoyfp;0;01:46:38
1285;657;gtbimfoyfp;2;10:02:05
1286;658;jkcyxzyxad;0;14:41:31
1287;658;jkcyxzyxad;2;22:32:23
1288;659;lchdpvgwuo;0;06:47:34
1289;660;jkcyxzyxad;0;09:39:55
1290;660;jkcyxzyxad;2;09:45:01
1291;661;rkgudeetuy;0;22:42:01
1292;661;rkgudeetuy;2;23:52:18
1293;662;jkcyxzyxad;0;15:15:08
1294;662;jkcyxzyxad;2;19:34:28
1295;663;qnngfnhpal;0;16:48:39
1296;663;qnngfnhpal;1;22:23:08
1297;664;bxpbsefyup;0;15:39:06
1298;664;bxpbsefyup;2;23:34:53
1299;665;ifqbedsqrx;0;13:37:16
1300;665;ifqbedsqrx;2;15:33:21
1301;666;bxpbsefyup;0;08:09:28
1302;666;bxpbsefyup;2;22:41:46
